19949,Mr. and Mistress (Dynasties: The Elliotts #5),Heidi Betts ,2019,Silhouette,Philosophy and psychology
8014,Mr. Bump,Roger Hargreaves ,1960,Price Stern Sloan,Social sciences
8013,Mr. Christmas,Roger Hargreaves| Adam Hargreaves,2013,Price Stern Sloan,Science
8023,Mr. Happy,Roger Hargreaves ,1980,Egmont Children's Books,Philosophy and psychology
8012,Mr. Impossible,Roger Hargreaves ,2004,Price Stern Sloan,Religion
11670,Mr. Ives' Christmas,Oscar Hijuelos ,1971,Harper Perennial,Arts and recreation
8032,Mr. Jelly and the Pirates,Roger Hargreaves| Adam Hargreaves,1962,Price Stern Sloan,Technology
16555,Mr. Majeika and the School Trip,Humphrey Carpenter ,1987,Puffin,Language
31101,Mr. Maybe,Jane Green ,2010,Broadway Books,Literature
18041,Mr. Mulliner Speaking,P.G. Wodehouse ,1956,Everyman Library / Overlook Press,Religion
32434,Mr. Murder,Dean Koontz ,1970,Berkley,Religion
11910,Mr. Sammler's Planet,Saul Bellow| Stanley Crouch,1992,Penguin Classics,Religion
14942,Mrs. Dalloway,Virginia Woolf| Maureen Howard,1997,Houghton Mifflin Harcourt,Religion
16371,Mrs. McGinty's Dead (Hercule Poirot  #30),Agatha Christie ,2005,HarperCollins Publishers,Language
25051,Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #1),Betty MacDonald| Alexandra Boiger,2012,HarperCollins,Religion
25055,Mrs. Piggle-Wiggle Treasury (Mrs. Piggle Wiggle  #1-2  #4),Betty MacDonald| Hilary Knight,1958,HarperCollins,Language
25052,Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle  #2),Betty MacDonald| Alexandra Boiger,1973,HarperCollins,Language
3510,Mrs. Sharp's Traditions: Reviving Victorian Family Celebrations of Comfort & Joy,Sarah Ban Breathnach ,1959,Scribner Book Company,Social sciences
12965,Much Ado about Nothing,William Shakespeare| F.H. Mares,2013,Cambridge University Press,Arts and recreation
34067,Much Ado about Nothing,William Shakespeare| Jacky Bratton,1950,Cambridge University Press,Philosophy and psychology
34069,Much Ado about Nothing,William Shakespeare| Roma Gill,2004,Oxford University Press  USA,Literature
12961,Much Ado about Nothing (Oxford School Shakespeare),William Shakespeare| Roma Gill,2007,Oxford University Press  USA,Social sciences
16394,Much Obliged  Jeeves,P.G. Wodehouse ,2007,Harry N. Abrams,History and geography
41708,Muerte Blanca,Clive Cussler| Paul Kemprecos,1977,Debolsillo,Language
27310,Muhammad: A Biography of the Prophet,Karen Armstrong ,1980,HarperOne,Arts and recreation
8489,Muhammad: A Prophet for Our Time,Karen Armstrong ,1962,Eminent Lives,Science
18016,Mulliner Nights (Mr. Mulliner  #3),P.G. Wodehouse ,2001,Vintage,Science
2285,Murder at Ford's Theatre (Capital Crimes  #19),Margaret Truman ,2000,Fawcett,Language
16331,Murder at the Vicarage (Miss Marple  #1),Agatha Christie ,1979,Black Dog & Leventhal Publishers,Arts and recreation
31306,Murder at the Vicarage (Miss Marple  #1),Agatha Christie ,1991,Signet,Science
2283,Murder at The Washington Tribune (Capital Crimes  #21),Margaret Truman ,1990,Ballantine Books,Social sciences
3593,Murder by Moonlight & Other Mysteries (New Adventures of Sherlock Holmes 19-24),NOT A BOOK ,1991,Simon  Schuster Audio,Literature
12292,Murder from the East,Carroll John Daly ,1953,International Polygonics,History and geography
9950,Murder in Amsterdam: The Death of Theo van Gogh and the Limits of Tolerance,Ian Buruma ,1967,Penguin Press HC  The,Philosophy and psychology
6286,Murder in Foggy Bottom (Capital Crimes  #17),Margaret Truman ,1979,Fawcett,Philosophy and psychology
40437,Murder in the Bastille (Aimee Leduc Investigations  #4),Cara Black ,1968,Soho Crime,Literature
33052,Murder in the Cathedral,T.S. Eliot ,2018,Harcourt  Brace Jovanovich/Harvest,Literature
34852,Murder On The Glitter Box (Steve Allen Mystery #3),Steve Allen ,1994,Kensington,Language
16304,Murder on the Orient Express (Hercule Poirot  #10),Agatha Christie ,2001,Berkley,Science
16364,Murder on the Orient Express (Hercule Poirot  #10),Agatha Christie ,2016,Black Dog & Leventhal Publishers,Literature
18710,Murder on the Yellow Brick Road (Toby Peters  #2),Stuart M. Kaminsky ,2010,iBooks,Language
39823,Murder Unleashed (Jack and Jamie #2),Lee Charles Kelley ,1974,Avon Books,Language
17947,Museo: Textos Ineditos,Adolfo Bioy Casares ,1979,Emecé Editores,Literature
6167,Music & Silence,Rose Tremain ,1953,Washington Square Press,Social sciences
43489,Music in the Night (Logan  #4),V.C. Andrews ,1960,Pocket Books,Language
34901,Must Love Dragons (Immortally Sexy  #2),Stephanie Rowe ,1961,Warner Forever,Literature
32349,Mutant Message Down Under,Marlo Morgan ,1976,Harper Perennial,Language
32350,Mutants & Masterminds: RPG,Steve Kenson| Ramón Pérez,2008,Green Ronin Publishing,Science
32351,Mutants: On Genetic Variety and the Human Body,Armand Marie Leroi ,1989,Penguin Books,Philosophy and psychology
17152,My Antonia (Great Plains trilogy #3),Willa Cather| Alyssa Harad,1986,Pocket Books,History and geography
40597,My Dirty Thirties: Romantic Hedonism,Kelly Carr ,2001,New Tradition Books,Religion
23948,My Education: A Book of Dreams,William S. Burroughs ,2020,Penguin Books,Technology
34898,My Father's Dragon (My Father's Dragon  #1),Ruth Stiles Gannett ,1956,Yearling,Science
5321,My First Story of Christmas,Tim Dowley| Roger Langton,1970,Moody Publishers,Language
8770,My First Word Touch and Feel,Anne Millard ,2013,DK Children,Science
43332,My Gal Sunday,Mary Higgins Clark ,1967,Pocket Books,Philosophy and psychology
6366,My Heart May Be Broken  but My Hair Still Looks Great (Domestic Equalizers #2),Dixie Cash ,1975,William Morrow Paperbacks,Science
16528,My Invented Country: A Nostalgic Journey Through Chile,Isabel Allende ,1999,Harper,History and geography
493,My Inventions,Nikola Tesla ,1979,Filiquarian Publishing  LLC.,Language
17022,My Ishmael (Ishmael  #3),Daniel Quinn ,1966,Bantam,History and geography
18699,My Life,Bill Clinton ,2002,Knopf Publishing Group,Science
18700,My Life  Volume I: The Early Years,Bill Clinton ,1959,Vintage,Social sciences
29737,My Life as a Man,Philip Roth ,1996,Vintage,Arts and recreation
5084,My Life in France,Julia Child| Alex Prud'Homme,1980,Knopf Publishing Group,Religion
20775,My Lord Eternity (Immortal Rogues  #2),Debbie Raleigh| Alexandra Ivy,2000,Zebra,Language
40030,My Movie Business,John Irving ,1996,Black Swan,Philosophy and psychology
7071,My Movie Business: A Memoir,John Irving ,2010,Ballantine Books,Science
28308,My Name is Aram,William Saroyan| Don Freeman,1960,Laurel Press,Arts and recreation
11507,My Name Is Asher Lev,Chaim Potok ,2020,Anchor,Language
19439,My Perfect Life (Confessions of a Teenage Drama Queen  #2),Dyan Sheldon ,1994,Candlewick Press,Social sciences
7388,My Pride and Joy: An Autobiography,George Adamson ,2021,Simon & Schuster,Science
2997,My Secret Garden: Women's Sexual Fantasies,Nancy Friday ,2017,Pocket Books,Science
13939,My Secret: A PostSecret Book,Frank Warren ,2007,William Morrow,Philosophy and psychology
41667,My Side of the Mountain (Mountain  #1),Jean Craighead George ,1981,Puffin Books,Science
6903,My Sister's Keeper,Mavis Applewater ,2007,Limitless Corporation,Social sciences
10917,My Sister's Keeper,Jodi Picoult ,1990,Washington Square Press,Science
6904,My Sister's Keeper (Gillian Adams  #2),Nora Kelly ,1958,Poisoned Pen Press,Technology
41536,My Soul to Keep (African Immortals  #1),Tananarive Due ,1968,Harper Voyager,History and geography
23194,My Story as told by Water: Confessions  Druidic Rants  Reflections  Bird-watchings  Fish-stalkings  Visions  Songs and Prayers Refracting Light  from Living Rivers  in the Age of the Industrial Dark,David James Duncan ,1950,Sierra Club Books,Arts and recreation
6691,My Uncle Oswald,Roald Dahl ,1954,Penguin (Non-Classics),Technology
15820,My War Gone by  I Miss It So,Anthony Loyd ,2014,Bantam Press,Philosophy and psychology
4360,My War Gone By  I Miss It So,Anthony Loyd ,2008,Penguin Books (NY),Philosophy and psychology
24942,My Wicked  Wicked Ways,Errol Flynn| Jeffrey Meyers,2008,Aurum,Technology
37343,My Wicked Pirate,Rona Sharon ,1986,Zebra,Arts and recreation
30859,My Woman His Wife,Anna J. ,1994,Urban Books,History and geography
12349,My Year of Meats,Ruth Ozeki ,1950,Penguin Books,Social sciences
43236,MySQL Cookbook,Paul DuBois ,2007,O'Reilly Media,Philosophy and psychology
32584,Mysteries,Knut Hamsun| Sverre Lyngstad,1999,Penguin Classics,Social sciences
36025,Mysteries,Colin Wilson ,2020,Watkins,Philosophy and psychology
11552,Mystery Walk,Robert R. McCammon ,1958,Pocket Books,Social sciences
21673,Mystic River,Dennis Lehane ,1988,Bantam Press,Language
21671,Mystic River,Dennis Lehane ,2010,William Morrow Paperbacks,Religion
11244,Mystical Paths (Starbridge  #5),Susan Howatch ,2002,HarperCollins Publishers,Philosophy and psychology
28029,Myth and Reality,Mircea Eliade| Willard R. Trask,2004,Waveland Press,Language
27416,Mythographi Graeci 1: Apollodori Bibliotheca  Apollodori epitoma  Procli excerpta ex cycli epici carminibus  Pediasmi libellus de duodecim Herculis...Graecorum et Romanorum Teubneriana,Apollodorus| Richard Wagner,1961,K.G. Saur Verlag,Social sciences
23522,Mythology,Edith Hamilton| Steele Savage,1995,Little  Brown and Company,History and geography
23521,Mythology: Timeless Tales of Gods and Heroes,Edith Hamilton ,1999,Warner,Social sciences
35514,Myths of Light: Eastern Metaphors of the Eternal (Collected Work),Joseph Campbell| David Kudler,1986,New World Library,Technology
24647,Myths of the Norsemen: Retold from the Old Norse Poems and Tales,Roger Lancelyn Green| Alan Langford,1986,Puffin Books,Science
2026,Myths of the Underworld Journey: Plato  Aristophanes  and the |Orphic| Gold Tablets,Radcliffe G. Edmonds III ,1980,Cambridge University Press,History and geography
7806,Nabokov's Pale Fire: The Magic of Artistic Discovery,Brian Boyd ,1988,Princeton University Press,Social sciences
7609,Nacho and Lolita,Pam Muñoz Ryan| Claudia Rueda,1960,Scholastic Press,Science
30284,Nachtschwärmer (Meredith Gentry  #2),Laurell K. Hamilton ,1975,Blanvalet Taschenbuch Verlag,History and geography
44621,Naked,David Sedaris| Amy Sedaris,2022,Grand Central Publishing,Philosophy and psychology
15021,Naked Conversations: How Blogs Are Changing the Way Businesses Talk with Customers,Robert Scoble| Shel Israel,1995,Wiley,Arts and recreation
33293,Naked Economics: Undressing the Dismal Science,Charles Wheelan ,1954,W. W. Norton  Company,Social sciences
43893,Naked Empire (Sword of Truth  #8),Terry Goodkind ,1953,Tor Books,Technology
43899,Naked Empire (Sword of Truth  #8),Terry Goodkind ,1962,Voyager,Philosophy and psychology
7439,Naked Lunch: The Restored Text,William S. Burroughs ,2006,HarperCollins Publishers,History and geography
707,Naked Pictures of Famous People,Jon Stewart ,1957,Dey Street Books,Language
13254,Name Dropping,Jane Heller ,1967,St. Martin's Press,Literature
32975,Nancy Drew: Girl Detective: #1-4,Carolyn Keene ,1962,Aladdin,Philosophy and psychology
32977,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene| Walter Karig,1965,Applewood Books,Philosophy and psychology
9987,Naokos Lächeln,Haruki Murakami| Ursula Gräfe,1979,btb,Philosophy and psychology
24858,Narcisse et Goldmund,Hermann Hesse ,1993,Le Livre de Poche,Philosophy and psychology
5957,Narcissus and Goldmund,Hermann Hesse| Leila Vennewitz,1995,Peter Owen Ltd,Philosophy and psychology
30248,Narcissus in Chains (Anita Blake  Vampire Hunter  #10),Laurell K. Hamilton ,2002,Jove,Philosophy and psychology
45604,Narraciones Extraordinarias,Edgar Allan Poe ,1957,Panamericana Editorial,Science
36530,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass| David W. Blight,2019,Bedford Books,Technology
36533,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass ,1982,Simon  Schuster,Social sciences
14712,Nathan the Wise  Minna von Barnhelm  and Other Plays and Writings,Gotthold Ephraim Lessing ,1968,Bloomsbury Academic,Language
32094,Nathaniel Hawthorne: The Scarlet Letter: Essays  Articles  Reviews,Elmer Kennedy-Andrews ,1975,Columbia University Press,Literature
12302,Nathaniel Hawthorne's The Scarlet Letter,Nathaniel Hawthorne| Karin Jacobson,1994,Cliffs Notes,History and geography
38244,National Geographic Traveler: Australia,Roff Smith ,1998,National Geographic,Literature
43084,Nations and Nationalism since 1780: Programme  Myth  Reality,Eric Hobsbawm ,1952,Cambridge University Press,Philosophy and psychology
15622,Native Son,Richard Wright ,2016,Harper Perennial Modern Classics,Literature
681,Natural Cures |They| Don't Want You to Know about,Kevin Trudeau ,2012,Alliance Publishing,Language
3065,Natural Health  Natural Medicine,Andrew Weil ,2019,Mariner Books,Language
13060,Nature Girl,Carl Hiaasen ,1997,Alfred A. Knopf,Technology
38917,Naughty Little Secret,Shayla Black| Shelley Bradley,1966,Samhain Publishing,Social sciences
23740,Nausicaä de la vallée du vent  tome 3,Hayao Miyazaki ,1964,Glénat,Technology
23734,Nausicaä De La Vallée Du Vent  Tome 4,Hayao Miyazaki ,1950,Glénat,Technology
18365,Nearer the Moon: From |A Journal of Love|: The Unexpurgated Diary of Anaïs Nin  1937-1939,Anaïs Nin| Gunther Stuhlmann,1974,Houghton Mifflin,Social sciences
27,Neither Here nor There: Travels in Europe,Bill Bryson ,1990,William Morrow Paperbacks,Science
13344,Nemean Odes. Isthmian Odes. Fragments,Pindar| William H. Race,1994,Harvard University Press,Religion
31304,Nemesis (Miss Marple  #12),Agatha Christie ,1997,Signet,Science
8537,Nerve,Dick Francis ,1961,Jove,Arts and recreation
17893,Netochka Nezvanova,Fyodor Dostoyevsky| Jane Kentish,1964,Penguin Classics,Arts and recreation
14770,Neuromancer,William Gibson ,1998,Ace,Literature
7093,Never Call Retreat,Bruce Catton| E.B. Long,1990,Phoenix Press (UK),Literature
44002,Never Far From Nowhere,Andrea Levy ,1992,Tinder Press,History and geography
28913,Never Go Back,Robert Goddard ,1969,Corgi,Social sciences
28915,Never Go Home Again,Shannon Holmes ,1993,Atria Books,Technology
6339,Never Let Me Go,Kazuo Ishiguro| Rosalyn Landor,2013,Books on Tape,History and geography
6334,Never Let Me Go,Kazuo Ishiguro ,1986,Vintage Books,Language
6335,Never Let Me Go,Kazuo Ishiguro ,1960,Vintage Books,Religion
14503,Neverwhere,Neil Gaiman ,1985,J'AI LU,Science
14497,Neverwhere (London Below  #1),Neil Gaiman ,1960,William Morrow Paperbacks,Arts and recreation
34224,New Complete Guide to Sewing,Reader's Digest Association ,1969,Readers Digest.,Science
213,New Hope for the Dead (Hoke Mosely #2),Charles Willeford| James Lee Burke,1979,Vintage Crime/Black Lizard,Language
25719,New Jewish Wedding  Revised,Anita Diamant ,1973,Scribner,Language
2756,New Media Language,Jean Aitchison| Diana M. Lewis,2022,Routledge,Religion
37693,New Moon (Moon #6),Rebecca York ,1982,Berkley Sensation,Science
32939,New Rules: Polite Musings from a Timid Observer,Bill Maher ,1958,Rodale Books,Social sciences
19243,New Selected Poems 1966-1987,Seamus Heaney ,1971,Faber and Faber,Technology
35228,New Threads in the Pattern: The Great Hunt  Part 2 (Wheel of Time  #2-2),Robert Jordan| Charles Keegan,1961,Starscape,Philosophy and psychology
25005,New Worlds  Ancient Texts: The Power of Tradition and the Shock of Discovery,Anthony Grafton ,1965,Belknap Press,Language
22351,New X-Men  Volume 1: E Is for Extinction,Grant Morrison| Frank Quitely,1976,Marvel,Philosophy and psychology
22345,New X-Men  Volume 4: Riot at Xavier's,Grant Morrison| Frank Quitely,2014,Marvel,Philosophy and psychology
22392,New X-Men  Volume 7: Here Comes Tomorrow,Grant Morrison| Marc Silvestri,2001,Marvel,Social sciences
24043,New York City's Best Dive Bars: Drinking and Diving in the Five Boroughs,Wendy Mitchell| June Kim,1953,Gamble Guides,Literature
7661,Next,Michael Crichton ,2008,Harper,Literature
10656,Next: The Future Just Happened,Michael Lewis ,2012,W. W. Norton  Company,Science
251,Nexus (The Rosy Crucifixion  #3),Henry Miller ,1951,Grove Press,Social sciences
25373,Nick & Norah's Infinite Playlist,Rachel Cohn| David Levithan,1957,Alfred A. Knopf Books for Young Readers,Literature
1869,Nickel and Dimed: On (Not) Getting by in America,Barbara Ehrenreich ,2000,Owl Books (Henry Holt),Philosophy and psychology
27528,Nicolae (Left Behind  #3),Tim LaHaye| Jerry B. Jenkins,2005,Thorndike Press,Science
24346,Nicomachean Ethics,Aristotle| Joe Sachs,1954,Focus,Technology
19067,Nicomachean Ethics,Aristotle| Martin Ostwald,1984,Prentice Hall/Simon & Schuster Company (Englewood Cliffs  NJ),Language
31784,Nietzche and Philosophy,Gilles Deleuze| Michael Hardt,1999,Columbia University Press,Religion
38549,Nigella Bites: From Family Meals to Elegant Dinners--Easy  Delectable Recipes for Any Occasion,Nigella Lawson| Francesca Yorke,1971,Hachette Books,Arts and recreation
14583,Night Beat: A Shadow History of Rock & Roll,Mikal Gilmore ,1961,Knopf Publishing Group,Philosophy and psychology
4362,Night Draws Near: Iraq's People in the Shadow of America's War,Anthony Shadid ,1963,St. Martin's Press,History and geography
