bookID,title,authors,year,publisher,subject
41081,Entry to Elsewhen,"""John Brunner,""",1974,DAW Books,Technology
14812,The Sword of Angels (The Bronze Knight  #3),"""John Marco,""",1985,Daw Books,Technology
15225,In the Green Star's Glow (Green Star  #5),"""Lin Carter,""",2000,DAW Books,Technology
13979,Aerie (Dragon Jousters  #4),"""Mercedes Lackey,""",2010,DAW Books,Science
13986,Arrows of the Queen (Heralds of Valdemar  #1),"""Mercedes Lackey,""",1963,Daw Books,Technology
13990,Storm Warning (Valdemar: Mage Storms #1),"""Mercedes Lackey,""",2003,Daw Books,Philosophy and psychology
13996,Alta (Dragon Jousters  #2),"""Mercedes Lackey,""",2020,Daw Books,Literature
13997,The Serpent's Shadow (Elemental Masters  #1),"""Mercedes Lackey,""",2003,Daw Books,Technology
14014,Arrow's Fall (Heralds of Valdemar  #3),"""Mercedes Lackey,""",1973,Daw Books,Literature
28725,Exile's Honor (Heralds of Valdemar  #6),"""Mercedes Lackey,""",1981,Daw Books,Arts and recreation
10084,River of Blue Fire (Otherland  #2),"""Tad Williams,""",1997,Daw Books,History and geography
10090,Mountain of Black Glass (Otherland  #3),"""Tad Williams,""",1979,Daw Books,Social sciences
28687,Shadowplay (Shadowmarch  #2),"""Tad Williams,""",1996,Daw Books,History and geography
28689,Stone of Farewell (Memory  Sorrow  and Thorn  #2),"""Tad Williams,""",1951,Daw Books,History and geography
28695,City of Golden Shadow (Otherland  #1),"""Tad Williams,""",1951,DAW Books,Philosophy and psychology
41086,Polymath (Zarathustra Refugee Planets  #2),"""John Brunner,""",2008,DAW Books (NY),History and geography
36161,The Madness Season,"""C.S. Friedman,""",1966,DAW Books Inc,Religion
40914,The Many Worlds of Magnus Ridolph,"""Jack Vance,""",1981,DAW Books Inc,Language
28734,Magic's Price (Valdemar: Last Herald-Mage #3),"""Mercedes Lackey,""",1970,DAW Books Inc,Science
28759,Magic's Pawn (Valdemar: Last Herald-Mage #1),"""Mercedes Lackey,""",2007,DAW Books Inc,Religion
28760,Magic's Promise (Valdemar: Last Herald-Mage #2),"""Mercedes Lackey,""",2002,DAW Books Inc,Social sciences
28698,To Green Angel Tower  Part 2 (Memory  Sorrow  and Thorn  #3; Part 2),"""Tad Williams,""",2017,DAW Fantasy,Science
5875,Regeneration (Species Imperative  #3),"""Julie E. Czerneda,""",2004,DAW Hardcover,Technology
41088,Manshape,"""John Brunner,""",1981,DAW SF,Arts and recreation
39440,Mighty Love,"""Howard Chaykin,""",1995,DC Comics,Arts and recreation
35903,Sgt. Rock: The Prophecy,"""Joe Kubert,""",1956,DC Comics,History and geography
8988,Jesus Freaks,"""Andre Duza,""",1994,Deadite Press (Eraserhead Press),Arts and recreation
32202,Asfixia,"""Chuck Palahniuk,""",2009,Debolsillo,Philosophy and psychology
41716,Sahara (Dirk Pitt  #11),"""Clive Cussler,""",1954,Debolsillo,Technology
16102,Mi vida en rose,"""David Sedaris,""",2009,Debolsillo,Technology
37592,Encuentro en el Ártico (Artemis Fowl  #2),"""Eoin Colfer,""",1971,Debolsillo,Language
31722,Me Alquilo Para Soñar (Taller de Guión  #62),"""Gabriel García Márquez,""",2005,Debolsillo,Arts and recreation
45500,La conspiración de los alquimistas,"""Hania Czajkowski,""",1954,Debolsillo,Philosophy and psychology
44567,Todo está iluminado,"""Jonathan Safran Foer,""",1975,Debolsillo,Philosophy and psychology
45283,Todo está iluminado,"""Jonathan Safran Foer,""",2022,DeBolsillo,Philosophy and psychology
22724,¿Quién te lo ha contado?,"""Marian Keyes,""",2006,DeBolsillo,Science
22733,Rachel se va de viaje (La familia Walsh  #2),"""Marian Keyes,""",1963,DeBolsillo,History and geography
22743,Rachel se va de viaje (La familia Walsh  #2),"""Marian Keyes,""",1983,DeBolsillo,Language
6896,Las rubias de 5th Avenue,"""Plum Sykes,""",1992,Debolsillo,Science
9866,Los Versos Satánicos,"""Salman Rushdie,""",1951,Debolsillo,Language
12678,Carrie,"""Stephen King,""",1972,Debolsillo,Arts and recreation
10495,El nombre de la rosa,"""Umberto Eco,""",2002,DeBolsillo,Arts and recreation
19605,Flinx's Folly (Pip & Flinx #9),"""Alan Dean Foster,""",1979,Del Rey,Philosophy and psychology
23393,Reunion (Pip & Flinx #8),"""Alan Dean Foster,""",1957,Del Rey,Arts and recreation
35128,With Friends Like These...,"""Alan Dean Foster,""",2011,Del Rey,Science
15650,Batman: Inferno,"""Alexander C. Irvine,""",1968,Del Rey,Arts and recreation
10792,The Sword of Straw (The Sangreal Trilogy  #2),"""Amanda Hemingway,""",2013,Del Rey,Technology
15177,Bridge of Birds (The Chronicles of Master Li and Number Ten Ox  #1),"""Barry Hughart,""",2014,Del Rey,Literature
7263,No Dominion (Joe Pitt  #2),"""Charlie Huston,""",1983,Del Rey,Literature
21277,Already Dead (Joe Pitt  #1),"""Charlie Huston,""",1990,Del Rey,Arts and recreation
18879,The Belgariad  Vol. Two: Castle of Wizardry / Enchanters' End Game (The Belgariad  #4-5),"""David Eddings,""",2013,Del Rey,Literature
18881,The Malloreon  Vol. 1: Guardians of the West / King of the Murgos / Demon Lord of Karanda (The Malloreon  #1-3),"""David Eddings,""",2016,Del Rey,History and geography
18882,The Malloreon  Vol. 2: Sorceress of Darshiva / The Seeress of Kell (The Malloreon  #4-5),"""David Eddings,""",1968,Del Rey,Philosophy and psychology
359,The Salmon of Doubt (Dirk Gently  #3),"""Douglas Adams,""",1987,Del Rey,Technology
8694,Life  the Universe and Everything (Hitchhiker's Guide to the Galaxy  #3),"""Douglas Adams,""",1950,Del Rey,Philosophy and psychology
13628,The Mezentian Gate,"""E.R. Eddison,""",1952,Del Rey,Social sciences
40376,Swords of Mars (Barsoom  #8),"""Edgar Rice Burroughs,""",1963,Del Rey,Philosophy and psychology
40384,Synthetic Men of Mars (Barsoom  #9),"""Edgar Rice Burroughs,""",2007,Del Rey,Philosophy and psychology
40386,A Fighting Man of Mars (Barsoom  #7),"""Edgar Rice Burroughs,""",1977,Del Rey,Social sciences
40387,Thuvia  Maid of Mars (Barsoom  #4),"""Edgar Rice Burroughs,""",2012,Del Rey,Literature
40388,John Carter of Mars (Barsoom #11),"""Edgar Rice Burroughs,""",1951,Del Rey,Literature
40421,Escape on Venus (Venus  #4),"""Edgar Rice Burroughs,""",1971,Del Rey,Language
4752,A New Hope: The Illustrated Screenplay (Star Wars  Episode IV),"""George Lucas,""",1974,Del Rey,Arts and recreation
41070,The Shockwave Rider,"""John Brunner,""",1992,Del Rey,Language
41085,The Crucible of Time,"""John Brunner,""",1983,Del Rey,Science
41330,Metaconcert (Intervention  #2),"""Julian May,""",1984,Del Rey,Social sciences
41331,Surveillance (Intervention  #1),"""Julian May,""",1951,Del Rey,Religion
41335,Magnificat (Galactic Milieu Trilogy  #3),"""Julian May,""",1994,Del Rey,Technology
28876,His Majesty's Dragon (Temeraire  #1),"""Naomi Novik,""",2001,Del Rey,Technology
362,Wish You Were Here: The Official Biography of Douglas Adams,"""Nick Webb,""",1965,Del Rey,Religion
7973,Enchantment,"""Orson Scott Card,""",1956,Del Rey,Philosophy and psychology
45251,Judas Unchained (Commonwealth Saga  #2),"""Peter F. Hamilton,""",1989,Del Rey,Arts and recreation
45252,Pandora's Star,"""Peter F. Hamilton,""",2022,Del Rey,Science
11934,The Fantasy Worlds of Peter Beagle,"""Peter S. Beagle,""",1962,Del Rey,Literature
7086,Blade Runner,"""Philip K. Dick,""",1956,Del Rey,Religion
15501,Xanth: The Quest for Magic (Xanth  #1-3),"""Piers Anthony,""",1982,Del Rey,Literature
7656,Fahrenheit 451,"""Ray Bradbury,""",1952,Del Rey,Science
348,The Door Into Summer,"""Robert A. Heinlein,""",1995,Del Rey,Religion
355,Job: A Comedy of Justice,"""Robert A. Heinlein,""",1984,Del Rey,Science
17208,Friday,"""Robert A. Heinlein,""",1994,Del Rey,Technology
35465,Yoda: Dark Rendezvous,"""Sean Stewart,""",1997,Del Rey,Philosophy and psychology
22867,A Man Rides Through (Mordant's Need  #2),"""Stephen R. Donaldson,""",1993,Del Rey,Science
22875,The One Tree (The Second Chronicles of Thomas Covenant  #2),"""Stephen R. Donaldson,""",2013,Del Rey,Technology
15550,Straken (High Druid of Shannara  #3),"""Terry Brooks,""",1974,Del Rey,Technology
15553,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara  #1-3),"""Terry Brooks,""",1976,Del Rey,Philosophy and psychology
15557,Jarka Ruus (High Druid of Shannara  #1),"""Terry Brooks,""",2008,Del Rey,Language
15563,First King of Shannara (The Original Shannara Trilogy #0),"""Terry Brooks,""",1985,Del Rey,Arts and recreation
15577,The Druids' Keep (The Sword of Shannara  #2),"""Terry Brooks,""",1986,Del Rey,Religion
15580,In the Shadow of the Warlock Lord (The Sword of Shannara  #1),"""Terry Brooks,""",1958,Del Rey,Religion
35414,Allegiance (Star Wars),"""Timothy Zahn,""",1980,Del Rey,History and geography
12984,Tempest (Star Wars: Legacy of the Force  #3),"""Troy Denning,""",2002,Del Rey,Language
35421,Star Wars:  The New Essential Guide to Weapons & Technology,"""W. Haden Blackman,""",2017,Del Rey,Language
21776,The Silent Gondoliers,"""William Goldman,""",2020,Del Rey,Arts and recreation
23391,Running from the Deity (Pip & Flinx #11),"""Alan Dean Foster,""",1986,Del Rey Books,History and geography
23392,Lost and Found,"""Alan Dean Foster,""",1960,Del Rey Books,Science
35115,Sliding Scales (Pip & Flinx #10),"""Alan Dean Foster,""",2016,Del Rey Books,Language
35116,Star Trek: Logs Seven and Eight (Star Trek: Log  #7-8),"""Alan Dean Foster,""",1989,Del Rey Books,Philosophy and psychology
35120,Star Trek: Logs One and Two (Star Trek: Log  #1-2),"""Alan Dean Foster,""",1952,Del Rey Books,Philosophy and psychology
35124,Mid-Flinx (Pip & Flinx #7),"""Alan Dean Foster,""",1974,Del Rey Books,Technology
35126,The Chronicles of Riddick,"""Alan Dean Foster,""",1989,Del Rey Books,Philosophy and psychology
35149,Star Wars: The Approaching Storm,"""Alan Dean Foster,""",1951,Del Rey Books,History and geography
35163,Star Trek: Logs Five and Six (Star Trek: Log  #5-6),"""Alan Dean Foster,""",1982,Del Rey Books,Language
35183,Phylogenesis (Founding of the Commonwealth  #1),"""Alan Dean Foster,""",1966,Del Rey Books,Science
18878,The Belgariad  Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad  #1-3),"""David Eddings,""",2019,Del Rey Books,Science
13,The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1-5),"""Douglas Adams,""",2006,Del Rey Books,Language
4767,Star Wars Episode 1: The Phantom Menace Illustrated Screenplay,"""George Lucas,""",1968,Del Rey Books,Technology
32769,At the Mountains of Madness and Other Tales of Terror,"""H.P. Lovecraft,""",2021,Del Rey Books,Literature
14978,Labyrinth of Evil (Star Wars: The Dark Lord Trilogy  #1),"""James Luceno,""",2013,Del Rey Books,History and geography
41334,The Adversary (Saga of Pliocene Exile  #4),"""Julian May,""",1976,Del Rey Books,Technology
41336,The Sagittarius Whorl (Rampart Worlds #3),"""Julian May,""",1998,Del Rey Books,History and geography
22201,Triple Zero  (Star Wars: Republic Commando  #2),"""Karen Traviss,""",1972,Del Rey Books,Literature
14069,Throne of Jade (Temeraire  #2),"""Naomi Novik,""",1969,Del Rey Books,Literature
15448,On a Pale Horse,"""Piers Anthony,""",2011,Del Rey Books,Religion
15546,Magic Kingdom for Sale—Sold! (Magic Kingdom of Landover #1),"""Terry Brooks,""",1952,Del Rey Books,Arts and recreation
15552,Tanequil (High Druid of Shannara  #2),"""Terry Brooks,""",1958,Del Rey Books,Arts and recreation
15555,The Heritage of Shannara (Heritage of Shannara  #1-4),"""Terry Brooks,""",1966,Del Rey Books,Literature
15578,The Elfstones of Shannara (The Original Shannara Trilogy #2),"""Terry Brooks,""",1975,Del Rey Books,Language
34921,The Black Unicorn (Magic Kingdom of Landover #2),"""Terry Brooks,""",1982,Del Rey Books,Literature
35412,The Swarm War (Star Wars: Dark Nest  #3),"""Troy Denning,""",1976,Del Rey Books,Philosophy and psychology
5453,Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood  #4),"""Ann Brashares,""",1956,Delacorte Books,Religion
123,The Power of One (The Power of One  #1),"""Bryce Courtenay,""",2000,Delacorte Books for Young Readers,Language
2928,Brian's Winter,"""Gary Paulsen,""",1995,Delacorte Books for Young Readers,Literature
37751,BFF*: Just As Long As We're Together / Here's to You  Rachel Robinson (*Best Friends Forever),"""Judy Blume,""",1967,Delacorte Books for Young Readers,Religion
3744,Harriet the Spy  Double Agent (Harriet the Spy Adventures),"""Maya Gold,""",1999,Delacorte Books for Young Readers,Literature
26207,Spells & Sleeping Bags (Magic in Manhattan  #3),"""Sarah Mlynowski,""",2011,Delacorte Books for Young Readers,Language
19469,The Face on the Milk Carton (Janie Johnson  #1),"""Caroline B. Cooney,""",2012,Delacorte Press,Religion
44881,Code Orange,"""Caroline B. Cooney,""",1953,Delacorte Press,Literature
675,Sailing from Byzantium: How a Lost Empire Shaped the World,"""Colin Wells,""",1983,Delacorte Press,Science
25352,Coming Out,"""Danielle Steel,""",2001,Delacorte Press,Philosophy and psychology
26506,Sisters,"""Danielle Steel,""",1965,Delacorte Press,Technology
37780,Anatomy of a Boyfriend (Anatomy  #1),"""Daria Snadowsky,""",1986,Delacorte Press,Religion
10969,Dragonfly in Amber (Outlander  #2),"""Diana Gabaldon,""",1987,Delacorte Press,Philosophy and psychology
10989,The Outlandish Companion: Companion to Outlander  Dragonfly in Amber  Voyager  and Drums of Autumn,"""Diana Gabaldon,""",1956,Delacorte Press,Social sciences
41502,Lord John and the Brotherhood of the Blade  (Lord John Grey  #2),"""Diana Gabaldon,""",1967,Delacorte Press,Social sciences
10570,King Dork (King Dork  #1),"""Frank Portman,""",1976,Delacorte Press,Philosophy and psychology
53,Guts: The True Stories behind Hatchet and the Brian Books,"""Gary Paulsen,""",1989,Delacorte Press,Arts and recreation
21717,Triptych (Will Trent  #1),"""Karin Slaughter,""",1981,Delacorte Press,Language
21720,Beyond Reach (Grant County  #6),"""Karin Slaughter,""",1955,Delacorte Press,Religion
12936,Gathering Blue (The Giver  #2),"""Lois Lowry,""",1957,Delacorte Press,History and geography
26210,Bras & Broomsticks (Magic in Manhattan  #1),"""Sarah Mlynowski,""",1965,Delacorte Press,Literature
26212,Frogs & French Kisses (Magic in Manhattan  #2),"""Sarah Mlynowski,""",1956,Delacorte Press,Literature
7926,All-of-a-Kind Family (All-of-a-Kind-Family  #1),"""Sydney Taylor,""",1998,Delacorte Press,Religion
38336,Black Hole  tome 3: Visions,"""Charles Burns,""",2007,Delcourt,Arts and recreation
38337,Black Hole  tome 4 : Reine des lézards,"""Charles Burns,""",1950,Delcourt,Language
37266,Adieu  Chunky Rice,"""Craig Thompson,""",1971,Delcourt,Social sciences
16739,Blessings,"""Belva Plain,""",1992,Dell,Religion
4540,About the B'nai Bagels,"""E.L. Konigsburg,""",2014,Dell,Social sciences
9681,Serenissima aka Shylock's Daughter,"""Erica Jong,""",2021,Dell,Language
43929,Darkest Fear (Myron Bolitar  #7),"""Harlan Coben,""",2015,Dell,Arts and recreation
42929,Gai-Jin (Asian Saga  #3),"""James Clavell,""",2007,Dell,Religion
42933,Tai-Pan (Asian Saga  #2),"""James Clavell,""",1988,Dell,Technology
44766,Purple Cane Road (Dave Robicheaux  #11),"""James Lee Burke,""",1977,Dell,Language
6572,Suffer the Children,"""John Saul,""",1955,Dell,Language
21495,The New Centurions,"""Joseph Wambaugh,""",1963,Dell,Social sciences
21498,The Black Marble,"""Joseph Wambaugh,""",1962,Dell,Social sciences
2811,A House Like a Lotus (O'Keefe Family  #3),"""Madeleine L'Engle,""",2021,Dell,Language
5196,Tara Road,"""Maeve Binchy,""",1954,Dell,Language
41952,The Lilac Bus,"""Maeve Binchy,""",2014,Dell,Science
35334,A Summer to Remember (Bedwyn Prequels  #2),"""Mary Balogh,""",2021,Dell,History and geography
42634,The Gilded Web (Web  #1),"""Mary Balogh,""",1984,Dell,History and geography
13463,The How to Think Like Leonardo da Vinci Workbook: Your Personal Companion to How to Think Like Leonardo da Vinci,"""Michael J. Gelb,""",2021,Dell,Language
9282,The Smoke Jumper,"""Nicholas Evans,""",2009,Dell,Technology
37538,A Pinch of Snuff (Dalziel & Pascoe  #5),"""Reginald Hill,""",2004,Dell,Social sciences
19181,Beowulf: A New Telling,"""Robert Nye,""",1981,Dell,Technology
21783,Tinsel,"""William Goldman,""",2008,Dell,Science
3562,Emily of New Moon (Emily  #1),"""L.M. Montgomery,""",1977,Dell Laurel-Leaf,Social sciences
12441,Traveller,"""Richard Adams,""",1955,Dell Publishing,Language
10964,Outlander (Outlander  #1),"""Diana Gabaldon,""",2007,Dell Publishing Company,Arts and recreation
43930,Gone for Good,"""Harlan Coben,""",1970,Dell Publishing Company,Science
43933,Tell No One,"""Harlan Coben,""",1986,Dell Publishing Company,History and geography
21722,Faithless (Grant County  #5),"""Karin Slaughter,""",1991,Dell Publishing Company,History and geography
34301,Echoes,"""Maeve Binchy,""",1965,Dell Publishing Company,Language
9416,Confessions of a Shopaholic (Shopaholic  #1),"""Sophie Kinsella,""",1958,Dell Publishing Company,Science
